type,times,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
Inversive(internal goal) VS Noise(internal goal),1,100,95,97.85,100.7855,95.746225,100.53353625,100.53353625,97.5175301625,100.443056067375,100.443056067375,103.45634774939624,103.45634774939624,103.45634774939624,103.45634774939624,106.56003818187813,103.36323703642178,103.36323703642178,103.36323703642178,100.26233992532913,103.270210123089,98.10669961693455,107.91736957862801,102.52150109969661,108.6727911656784,105.41260743070805,115.95386817377886,122.91110026420559,119.22376725627942,131.14614398190736,127.21175966245013,127.21175966245013,139.93293562869513,132.93628884726039,146.22991773198643,146.22991773198643,141.84302020002684,141.84302020002684,156.02732222002953,148.22595610902806,157.11951347556973,152.40592807130264,147.83375022916357,156.7037752429134,156.7037752429134,156.7037752429134,156.7037752429134,148.86858648076773,148.86858648076773,148.86858648076773,144.4025288863447,140.07045301975435,148.47468020093962,144.02043979491143,152.6616661826061,148.08181619712792,162.88999781684072,158.0032978823355,158.0032978823355,173.80362767056903,168.58951884045194,160.16004289842934,168.16804504335082,168.16804504335082,158.07796234074976,158.07796234074976,165.98186045778726,165.98186045778726,156.02294883032002,146.6615719005008,146.6615719005008,151.06141905751582,151.06141905751582,141.99773391406487,146.25766593148683,137.48220597559762,144.3563162743775,144.3563162743775,151.57413208809638,151.57413208809638,151.57413208809638,142.4796841628106,133.93090311304195,137.9488302064332,137.9488302064332,129.6719003940472,133.56205740586864,125.54833396151652,125.54833396151652,125.54833396151652,112.99350056536487,112.99350056536487,112.99350056536487,101.69415050882839,104.74497502409324,98.46027652264765,98.46027652264765,88.61424887038288,88.61424887038288,88.61424887038288,83.29739393815991,83.29739393815991
Inversive(internal goal) VS Noise(internal goal),2,100,100,103,99.91,104.90549999999999,104.90549999999999,104.90549999999999,108.05266499999999,108.05266499999999,113.45529824999998,119.12806316249998,119.12806316249998,125.08446632062498,125.08446632062498,125.08446632062498,125.08446632062498,118.83024300459374,118.83024300459374,118.83024300459374,122.39515029473155,118.7232957858896,118.7232957858896,130.59562536447856,126.67775660354421,139.34553226389863,132.3782556507037,145.61608121577407,145.61608121577407,145.61608121577407,145.61608121577407,160.17768933735147,160.17768933735147,155.37235865723093,150.711187897514,159.75385917136484,154.9612433962239,164.25891799999732,156.04597209999747,171.65056930999722,166.5010522306973,183.15115745376704,173.99359958107868,173.99359958107868,165.29391960202474,181.82331156222722,172.73214598411585,190.00536058252743,180.50509255340106,171.479837925731,181.76862820127485,181.76862820127485,172.6801967912111,183.04100859868376,177.54977834072324,177.54977834072324,168.67228942368706,178.79262678910828,178.79262678910828,173.42884798543503,183.83457886456114,194.8646535964348,183.17277438064872,188.6679576120682,177.34788015534411,177.34788015534411,182.66831656000443,164.40148490400398,169.3335294511241,169.3335294511241,177.8002059236803,167.13219356825948,172.14615937530726,172.14615937530726,161.81738981278883,152.1083464240215,152.1083464240215,152.1083464240215,142.9818456385802,134.4029349002654,138.43502294727335,130.12892157043694,122.32118627621072,125.99082186449705,113.39173967804734,113.39173967804734,106.5882352973645,95.92941176762805,95.92941176762805,98.80729412065689,98.80729412065689,101.7715129442766,101.7715129442766,95.66522216762,89.9253088375628,89.9253088375628,84.52979030730903,79.45800288887048,79.45800288887048,79.45800288887048,79.45800288887048,79.45800288887048
Inversive(internal goal) VS Noise(internal goal),3,100,95,99.75,99.75,99.75,102.7425,102.7425,99.66022500000001,102.65003175000001,97.51753016250001,100.44305606737501,97.42976438535376,100.35265731691437,100.35265731691437,95.33502445106865,100.10177567362209,95.09668688994098,97.94958749663921,100.88807512153839,100.88807512153839,100.88807512153839,97.86143286789225,103.73311883996578,114.10643072396236,110.6832378022435,107.36274066817619,107.36274066817619,107.36274066817619,104.1418584481309,104.1418584481309,110.39036995501876,104.87085145726782,111.16310254470389,105.6049474174687,116.16544215921556,112.68047889443909,107.04645494971713,117.75110044468884,114.21856743134818,114.21856743134818,110.79201040840773,110.79201040840773,117.4395310329122,111.56755448126658,111.56755448126658,108.22052784682859,114.71375951763831,114.71375951763831,108.97807154175639,108.97807154175639,105.7087293955037,116.27960233505407,110.46562221830136,121.5121844401315,115.43657521812493,115.43657521812493,109.66474645721868,120.63122110294056,117.01228446985235,111.16167024635973,122.2778372709957,110.05005354389613,115.55255622109094,108.61940284782548,108.61940284782548,102.10223867695595,107.20735061080374,100.77490957415552,103.79815686138018,103.79815686138018,97.57026744969737,97.57026744969737,97.57026744969737,97.57026744969737,91.71605140271552,91.71605140271552,91.71605140271552,86.2130883185526,81.04030301943943,85.0923181704114,85.0923181704114,87.64508771552374,82.38638245259231,84.85797392617009,76.37217653355307,68.73495888019777,64.6108613473859,67.8414044147552,61.05726397327968,61.05726397327968,57.3938281348829,57.3938281348829,57.3938281348829,59.11564297892939,53.20407868103645,53.20407868103645,50.011833960174265,51.512188978979495,51.512188978979495,53.05755464834888,49.87410136944794
Inversive(internal goal) VS Noise(internal goal),4,100,103,99.91,99.91,99.91,102.90729999999999,102.90729999999999,105.994519,105.994519,100.69479305,97.6739492585,102.557646721425,102.557646721425,97.42976438535375,102.30125260462144,102.30125260462144,105.37029018276009,102.20918147727728,105.2754569215956,102.11719321394774,107.22305287464513,107.22305287464513,101.86190023091288,112.04809025400417,108.68664754638404,119.55531230102244,115.96865293199177,115.96865293199177,122.92677210791128,119.23896894467394,126.39330708135438,126.39330708135438,122.60150786891374,122.60150786891374,134.86165865580512,130.81580889613096,138.66475742989883,146.98464287569277,142.57510358942199,151.1296098047873,160.19738639307454,160.19738639307454,155.3914648012823,155.3914648012823,150.72972085724382,165.8026929429682,157.5125582958198,166.96331179356898,166.96331179356898,176.9811105011831,187.5999771312541,187.5999771312541,187.5999771312541,198.85597575912934,188.91317697117287,188.91317697117287,183.2457816620377,201.57035982824146,195.52324903339422,207.25464397539787,219.68992261392174,219.68992261392174,206.50852725708643,185.85767453137777,191.4334047673191,172.2900642905872,180.90456750511655,170.05029345480955,178.55280812755004,178.55280812755004,187.48044853392753,187.48044853392753,187.48044853392753,176.2316216218919,165.65772432457837,165.65772432457837,165.65772432457837,149.09195189212053,156.54654948672655,156.54654948672655,156.54654948672655,156.54654948672655,147.15375651752296,138.32453112647158,138.32453112647158,142.47426706026573,142.47426706026573,146.7484950720737,151.1509499242359,155.68547842196298,160.35604277462187,160.35604277462187,150.73468020814457,158.2714142185518,142.44427279669662,146.71760098059752,132.04584088253776,124.12309042958549,124.12309042958549,116.67570500381036,116.67570500381036
Inversive(internal goal) VS Noise(internal goal),5,100,100,100,95,97.85,97.85,94.91449999999999,92.06706499999999,94.82907694999999,94.82907694999999,97.67394925849999,92.79025179557499,95.57395934944223,90.79526138197012,86.25549831287161,88.84316326225776,88.84316326225776,88.84316326225776,93.28532142537065,96.08388106813177,96.08388106813177,96.08388106813177,93.20136463608782,102.5215010996966,102.5215010996966,108.67279116567839,105.41260743070804,105.41260743070804,105.41260743070804,100.14197705917263,110.1561747650899,110.1561747650899,106.8514895221372,113.26257889346543,107.59944994879216,118.35939494367138,118.35939494367138,118.35939494367138,112.44142519648781,112.44142519648781,112.44142519648781,109.06818244059318,119.9750006846525,113.97625065041987,125.37387571546186,119.10518192968877,119.10518192968877,126.2514928454701,138.8766421300171,134.7103428661166,134.7103428661166,134.7103428661166,148.18137715272826,148.18137715272826,143.73593583814642,152.36009198843522,152.36009198843522,152.36009198843522,144.74208738901345,153.42661263235425,162.63220939029551,152.87427682687778,152.87427682687778,160.51799066822167,160.51799066822167,160.51799066822167,168.54389020163276,168.54389020163276,173.60020690768175,173.60020690768175,173.60020690768175,163.18419449322084,163.18419449322084,153.39314282362758,157.99493710833642,157.99493710833642,142.19544339750277,133.6637167936526,125.64389378603346,129.41321059961447,135.8838711295952,127.73083886181949,127.73083886181949,120.06698853011032,123.66899818601364,111.30209836741227,114.64116131843464,114.64116131843464,114.64116131843464,103.17704518659117,103.17704518659117,92.85934066793206,95.64512088797002,95.64512088797002,86.08060879917302,86.08060879917302,80.91577227122264,76.06082593494928,79.86386723169674,79.86386723169674,75.07203519779495
Inversive(internal goal) VS Noise(internal goal),6,100,103,97.85,94.91449999999999,92.06706499999999,92.06706499999999,87.46371174999999,84.83980039749999,82.29460638557498,79.82576819400774,82.22054123982797,79.75392500263312,83.74162125276479,81.22937261518184,77.16790398442275,77.16790398442275,79.48294110395543,79.48294110395543,75.50879404875765,79.28423375119553,76.90570673865966,74.59853553649987,74.59853553649987,82.05838909014986,77.95546963564237,82.63279781378091,78.50115792309187,86.35127371540105,82.033710029631,90.23708103259409,95.65130589454974,90.86874059982225,90.86874059982225,99.95561465980447,94.95783392681425,94.95783392681425,104.45361731949566,99.23093645352088,99.23093645352088,109.15403009887297,109.15403009887297,109.15403009887297,115.70327190480535,109.91810830956508,106.62056506027814,113.01779896389483,109.62726499497799,109.62726499497799,109.62726499497799,116.20490089467667,116.20490089467667,110.39465584994284,117.0183352009394,117.0183352009394,117.0183352009394,128.72016872103336,136.44337884429535,136.44337884429535,132.35007747896648,145.58508522686313,141.21753267005724,141.21753267005724,145.45405865015897,136.72681513114944,136.72681513114944,136.72681513114944,143.5631558877069,143.5631558877069,134.9493665344445,134.9493665344445,138.99784753047783,138.99784753047783,138.99784753047783,125.09806277743004,125.09806277743004,125.09806277743004,131.35296591630154,118.21766932467139,121.76419940441153,121.76419940441153,127.8524093746321,120.18126481215418,112.97038892342493,106.19216558801944,109.37793055566001,112.65926847232981,112.65926847232981,116.0390465264997,109.07670373490973,114.53053892165522,117.96645508930487,117.96645508930487,106.16980958037439,106.16980958037439,106.16980958037439,109.35490386778562,102.79360963571848,102.79360963571848,102.79360963571848,102.79360963571848,105.87741792479004
Inversive(internal goal) VS Noise(internal goal),7,100,100,103,106.09,106.09,106.09,106.09,102.9073,105.99451900000001,102.81468343000002,102.81468343000002,105.89912393290001,100.60416773625501,105.63437612306775,100.35265731691436,103.3632370364218,98.19507518460071,101.14092744013874,98.10669961693458,101.04990060544262,98.01840358727934,98.01840358727934,95.07785147966096,100.78252256844063,110.8607748252847,110.8607748252847,105.31773608402045,105.31773608402045,100.05184927981944,110.05703420780138,110.05703420780138,116.66045626026946,116.66045626026946,116.66045626026946,123.66008363588563,119.95028112680906,127.1472979944176,127.1472979944176,123.33287905458508,130.73285179786018,138.57682290573177,146.8914322800757,146.8914322800757,146.8914322800757,161.58057550808326,153.5015467326791,168.85170140594698,163.78615036376857,163.78615036376857,163.78615036376857,163.78615036376857,163.78615036376857,180.16476540014543,171.15652713013816,171.15652713013816,181.42591875794645,192.31147388342325,182.6959001892521,177.21502318357452,177.21502318357452,194.93652550193195,175.44287295173876,184.2150165993257,184.2150165993257,173.16211560336617,173.16211560336617,173.16211560336617,173.16211560336617,155.84590404302955,163.63819924518103,153.81990729047016,153.81990729047016,144.59071285304194,135.91527008185943,139.9927281843152,146.99236459353097,138.1728227179191,145.08146385381505,145.08146385381505,145.08146385381505,145.08146385381505,145.08146385381505,136.37657602258616,136.37657602258616,128.193981461231,115.3745833151079,103.83712498359711,97.60689748458128,102.48724235881035,96.33800781728172,96.33800781728172,86.70420703555355,86.70420703555355,81.50195461342034,76.61183733661512,78.91019245671357,74.17558090931075,74.17558090931075,69.72504605475211,65.54154329146698,58.98738896232028
Inversive(internal goal) VS Noise(internal goal),8,100,105,101.85,104.90549999999999,99.660225,102.65003175,107.7825333375,107.7825333375,107.7825333375,113.171660004375,107.51307700415624,104.28768469403155,107.4163152348525,107.4163152348525,102.04549947310989,102.04549947310989,107.14777444676538,107.14777444676538,103.93334121336243,103.93334121336243,98.7366741526943,108.61034156796373,103.17982448956555,113.4978069385221,113.4978069385221,110.09287273036644,116.69844509418843,113.19749174136278,109.8015669891219,116.3896610084692,110.57017795804575,117.20438863552849,124.2366519536602,124.2366519536602,124.2366519536602,136.6603171490262,136.6603171490262,132.56050763455542,128.58369240551875,136.29871394984988,132.20975253135438,132.20975253135438,140.14233768323564,140.14233768323564,140.14233768323564,154.15657145155922,146.44874287898125,161.09361716687937,153.0389363085354,162.22127248704751,154.11020886269515,163.35682139445686,158.45611675262316,158.45611675262316,150.533310914992,159.56530956989153,169.13922814408502,169.13922814408502,169.13922814408502,160.68226673688076,160.68226673688076,144.61404006319268,144.61404006319268,144.61404006319268,135.9371976594011,127.78096579983705,131.61439477383215,131.61439477383215,123.71753108740222,123.71753108740222,129.90340764177233,116.9130668775951,116.9130668775951,105.22176018983559,108.37841299553067,101.87570821579882,104.93197946227279,94.43878151604551,97.27194496152687,97.27194496152687,97.27194496152687,100.19010331037268,100.19010331037268,103.19580640968385,106.29168060197436,99.9141797658559,102.91160515883158,102.91160515883158,96.73690884930168,96.73690884930168,101.57375429176678,101.57375429176678,95.47932903426077,98.3437089052886,98.3437089052886,92.44308637097127,92.44308637097127,92.44308637097127,92.44308637097127,92.44308637097127,86.89650118871299
Inversive(internal goal) VS Noise(internal goal),9,100,100,100,103,97.85,97.85,94.91449999999999,97.761935,97.761935,92.87383824999999,97.5175301625,92.64165365437499,92.64165365437499,95.42090326400624,95.42090326400624,90.64985810080593,93.36935384383011,90.56827322851521,93.28532142537067,97.9495874966392,95.01109987174002,104.51220985891402,104.51220985891402,104.51220985891402,110.78294245044886,110.78294245044886,107.4594541769354,107.4594541769354,107.4594541769354,102.08648146808862,102.08648146808862,102.08648146808862,108.21167035617394,108.21167035617394,104.96532024548873,115.4618522700376,122.38956340623986,116.27008523592787,123.24629035008354,123.24629035008354,119.54890163958103,131.50379180353914,131.50379180353914,131.50379180353914,131.50379180353914,139.3940193117515,139.3940193117515,139.3940193117515,139.3940193117515,139.3940193117515,132.42431834616391,132.42431834616391,132.42431834616391,140.36977744693374,133.35128857458704,146.68641743204574,146.68641743204574,146.68641743204574,146.68641743204574,146.68641743204574,146.68641743204574,154.02073830364805,154.02073830364805,154.02073830364805,138.61866447328325,142.77722440748175,128.4995019667336,120.78953184872958,124.41321780419148,116.94842473594,116.94842473594,120.4568774780182,108.41118973021638,111.66352542212287,111.66352542212287,104.9637138967955,104.9637138967955,104.9637138967955,98.66589106298777,92.7459375992085,95.52831572718476,89.79661678355367,92.49051528706029,92.49051528706029,83.24146375835426,85.73870767110489,80.5943852108386,83.01221676716375,83.01221676716375,78.03148376113393,81.93305794919063,73.73975215427157,69.31536702501528,69.31536702501528,71.39482803576574,71.39482803576574,73.53667287683871,66.18300558915483,69.49215586861257,69.49215586861257,62.542940281751314
Inversive(internal goal) VS Noise(internal goal),10,100,100,100,97,97,99.91,96.9127,101.758335,101.758335,101.758335,98.70558495,98.70558495,98.70558495,98.70558495,95.7444174015,98.616749923545,101.57525242125135,98.52799484861382,98.52799484861382,95.5721550031554,92.70499035306074,101.97548938836681,98.91622470671581,104.85119818911876,101.7056622434452,111.87622846778973,111.87622846778973,123.06385131456871,119.37193577513165,119.37193577513165,115.7907777018777,122.73822436399037,116.60131314579085,128.26144446036994,128.26144446036994,128.26144446036994,121.84837223735144,129.15927457159253,125.28449633444475,137.81294596788922,137.81294596788922,137.81294596788922,137.81294596788922,137.81294596788922,146.08172272596258,141.6992710441837,137.44829291285816,151.19312220414398,143.6334660939368,152.25147405957298,152.25147405957298,161.38656250314736,156.54496562805295,172.19946219085824,167.0334783251325,162.02247397537855,178.2247213729164,169.31348530427059,179.47229442252683,179.47229442252683,179.47229442252683,179.47229442252683,179.47229442252683,168.7039567571752,177.13915459503397,177.13915459503397,177.13915459503397,166.51080531933192,156.52015700017202,156.52015700017202,156.52015700017202,156.52015700017202,147.1289475801617,147.1289475801617,151.54281600756656,156.08910048779356,146.72375445852595,137.9203291910144,137.9203291910144,144.8163456505651,136.1273649115312,136.1273649115312,122.51462842037807,122.51462842037807,126.19006727298941,129.9757692911791,129.9757692911791,129.9757692911791,122.17722313370835,125.8425398277196,129.61781602255118,133.5063505032277,133.5063505032277,137.51154101832455,141.63688724887427,133.13867401394182,133.13867401394182,137.13283423436008,137.13283423436008,137.13283423436008,141.24681926139087
